Symbol,Signal_Date,Mode,Entry,Target,Stop_Loss,Outcome,Gross_Return_%,Net_Return_%,Hold_Days
TVSMOTOR,2023-06-14,swing,1330.61,1795.23,1286.07,LOSS,-3.35,-3.65,90
TVSMOTOR,2023-07-14,swing,1314.45,1665.56,1272.24,WIN,26.71,26.41,90
TVSMOTOR,2023-08-14,swing,1334.12,1497.89,1288.49,WIN,12.28,11.98,90
TVSMOTOR,2023-09-13,swing,1454.77,1723.66,1415.01,WIN,18.48,18.18,90
TVSMOTOR,2023-10-16,swing,1582.48,2018.11,1536.58,LOSS,-2.9,-3.2,90
TVSMOTOR,2023-11-16,swing,1653.9,2148.47,1612.0,WIN,29.9,29.6,90
TVSMOTOR,2023-12-18,swing,1995.32,2772.95,1931.76,LOSS,-3.19,-3.49,90
TVSMOTOR,2024-01-17,swing,2010.25,2711.29,1936.96,LOSS,-3.65,-3.95,90
TVSMOTOR,2024-02-19,swing,2114.14,2728.14,2031.61,LOSS,-3.9,-4.2,90
TVSMOTOR,2024-05-27,swing,2221.49,2726.8,2122.99,LOSS,-4.43,-4.73,90
TVSMOTOR,2024-06-26,swing,2396.35,3163.95,2303.21,LOSS,-3.89,-4.19,90
TVSMOTOR,2024-07-26,swing,2430.69,3129.89,2336.77,LOSS,-3.86,-4.16,90
TVSMOTOR,2024-08-27,swing,2754.11,3641.25,2651.68,LOSS,-3.72,-4.02,90
TVSMOTOR,2024-09-25,swing,2846.9,3671.74,2758.46,LOSS,-3.11,-3.41,90
TVSMOTOR,2025-09-01,swing,3265.19,4100.77,3159.48,OPEN,14.73,14.43,90
TVSMOTOR,2025-09-30,swing,3427.62,4451.69,3327.24,OPEN,9.38,9.08,90
TVSMOTOR,2025-10-31,swing,3479.54,4300.47,3365.95,LOSS,-3.26,-3.56,90
TVSMOTOR,2025-12-02,swing,3649.05,4060.56,3540.86,LOSS,-2.96,-3.26,90
TVSMOTOR,2026-01-01,swing,3706.84,4205.05,3601.85,LOSS,-2.83,-3.13,90
TVSMOTOR,2026-02-02,swing,3664.59,4099.42,3521.35,LOSS,-3.91,-4.21,90
TATACHEM,2020-01-24,swing,296.3,380.77,287.2,LOSS,-3.07,-3.37,90
TATACHEM,2020-02-25,swing,292.92,354.83,282.93,LOSS,-3.41,-3.71,90
TATACHEM,2020-07-01,swing,284.69,421.25,271.75,LOSS,-4.55,-4.85,90
TATACHEM,2020-07-30,swing,286.85,349.83,274.96,LOSS,-4.15,-4.45,90
TATACHEM,2020-08-28,swing,302.32,353.49,288.92,LOSS,-4.43,-4.73,90
TATACHEM,2020-11-26,swing,337.95,460.87,321.82,WIN,36.37,36.07,90
TATACHEM,2020-12-29,swing,439.14,683.89,415.04,WIN,55.73,55.43,90
TATACHEM,2021-01-28,swing,452.54,709.89,425.03,WIN,56.87,56.57,90
TATACHEM,2021-02-26,swing,672.68,1093.11,635.38,LOSS,-5.54,-5.84,90
TATACHEM,2021-03-31,swing,690.73,1072.17,648.6,LOSS,-6.1,-6.4,90
TATACHEM,2021-05-04,swing,719.1,1084.85,678.82,LOSS,-5.6,-5.9,90
TATACHEM,2021-07-02,swing,672.9,750.5,648.5,WIN,11.53,11.23,90
TATACHEM,2021-08-03,swing,720.93,866.63,694.01,WIN,20.21,19.91,90
TATACHEM,2021-09-02,swing,782.39,970.5,750.7,LOSS,-4.05,-4.35,90
TATACHEM,2021-10-04,swing,847.73,1088.04,808.51,LOSS,-4.63,-4.93,90
TATACHEM,2021-11-03,swing,847.49,1002.31,785.59,LOSS,-7.3,-7.6,90
TATACHEM,2022-01-04,swing,850.75,950.98,814.91,WIN,11.78,11.48,90
TATACHEM,2022-02-03,swing,899.7,1073.36,855.59,LOSS,-4.9,-5.2,90
TATACHEM,2022-04-06,swing,934.14,1238.67,898.12,LOSS,-3.86,-4.16,90
TATACHEM,2022-05-10,swing,937.25,1246.46,891.11,LOSS,-4.92,-5.22,90
TATACHEM,2022-09-08,swing,1061.73,1532.36,1012.36,LOSS,-4.65,-4.95,90
TATACHEM,2022-10-10,swing,1115.18,1605.99,1052.32,LOSS,-5.64,-5.94,90
TATACOMM,2020-01-24,swing,417.61,558.49,391.65,LOSS,-6.22,-6.52,90
TATACOMM,2020-07-01,swing,562.72,1085.11,522.41,OPEN,59.08,58.78,90
TATACOMM,2020-07-30,swing,667.81,1111.35,620.86,OPEN,43.91,43.61,90
TATACOMM,2020-08-28,swing,815.61,1401.56,761.14,LOSS,-6.68,-6.98,90
TATACOMM,2020-10-28,swing,851.92,1060.88,794.78,LOSS,-6.71,-7.01,90
TATACOMM,2020-11-26,swing,948.47,1286.7,886.52,LOSS,-6.53,-6.83,90
TATACOMM,2020-12-29,swing,983.95,1300.7,910.27,LOSS,-7.49,-7.79,90
TATACOMM,2021-02-26,swing,1012.96,1205.53,943.78,WIN,19.01,18.71,90
TATACOMM,2021-06-03,swing,1050.43,1173.84,1002.91,WIN,11.75,11.45,90
TATACOMM,2021-07-02,swing,1232.53,1629.1,1171.6,LOSS,-4.94,-5.24,90
TATACOMM,2021-08-03,swing,1382.81,2004.79,1306.22,LOSS,-5.54,-5.84,90
TATACOMM,2021-09-02,swing,1292.16,1534.26,1215.88,LOSS,-5.9,-6.2,90
TATACOMM,2021-10-04,swing,1317.52,1439.36,1256.6,LOSS,-4.62,-4.92,90
TATACOMM,2023-01-09,swing,1266.37,1499.63,1212.48,LOSS,-4.26,-4.56,90
TATACOMM,2023-06-14,swing,1525.83,2128.95,1460.18,LOSS,-4.3,-4.6,90
TATACOMM,2023-07-14,swing,1533.1,2124.13,1460.86,LOSS,-4.71,-5.01,90
TATACOMM,2023-08-14,swing,1625.94,2308.77,1553.24,LOSS,-4.47,-4.77,90
TATACOMM,2023-09-13,swing,1790.87,2253.15,1715.05,LOSS,-4.23,-4.53,90
TATACOMM,2023-12-18,swing,1754.63,2123.44,1694.3,LOSS,-3.44,-3.74,90
TATACOMM,2024-01-17,swing,1675.58,1925.81,1611.68,WIN,14.93,14.63,90
TATACOMM,2024-03-20,swing,1848.4,2178.02,1753.83,LOSS,-5.12,-5.42,90
TATACOMM,2024-09-25,swing,1975.23,2322.93,1904.69,LOSS,-3.57,-3.87,90
TATACOMM,2025-10-31,swing,1896.55,2441.8,1802.59,LOSS,-4.95,-5.25,90
TATACOMM,2025-12-02,swing,1820.05,2250.54,1742.02,LOSS,-4.29,-4.59,90
TCS,2020-10-28,swing,2276.84,2797.67,2188.56,WIN,22.88,22.58,90
TCS,2020-11-26,swing,2338.43,2917.26,2266.15,OPEN,23.22,22.92,90
TCS,2020-12-29,swing,2535.89,3076.93,2463.28,LOSS,-2.86,-3.16,90
TCS,2021-01-28,swing,2828.36,3688.83,2737.13,LOSS,-3.23,-3.53,90
TCS,2021-03-31,swing,2739.46,3083.25,2633.95,LOSS,-3.85,-4.15,90
TCS,2021-06-03,swing,2727.5,2906.79,2657.54,WIN,6.57,6.27,90
TCS,2021-07-02,swing,2912.32,3331.48,2840.99,LOSS,-2.45,-2.75,90
TCS,2021-09-02,swing,3244.87,3962.2,3154.36,LOSS,-2.79,-3.09,90
TCS,2021-10-04,swing,3258.19,3995.5,3158.41,LOSS,-3.06,-3.36,90
TCS,2021-12-06,swing,3185.89,3504.49,3100.76,LOSS,-2.67,-2.97,90
TCS,2022-01-04,swing,3341.06,3892.39,3262.81,LOSS,-2.34,-2.64,90
TCS,2022-02-03,swing,3380.64,3931.55,3273.63,LOSS,-3.17,-3.47,90
TCS,2024-02-19,swing,3819.77,4784.52,3711.14,LOSS,-2.84,-3.14,90
TCS,2024-07-26,swing,4037.88,4962.77,3922.62,LOSS,-2.85,-3.15,90
TCS,2024-08-27,swing,4205.98,5383.03,4089.83,LOSS,-2.76,-3.06,90
TATACONSUM,2020-01-24,swing,372.44,519.83,357.22,LOSS,-4.09,-4.39,90
TATACONSUM,2020-02-25,swing,349.57,430.55,333.4,LOSS,-4.63,-4.93,90
TATACONSUM,2020-07-01,swing,369.62,544.52,353.24,WIN,47.32,47.02,90
TATACONSUM,2020-07-30,swing,408.01,543.34,391.3,WIN,33.17,32.87,90
TATACONSUM,2020-08-28,swing,519.58,774.67,499.45,LOSS,-3.87,-4.17,90
TATACONSUM,2020-09-28,swing,486.33,637.16,460.1,LOSS,-5.39,-5.69,90
TATACONSUM,2020-11-26,swing,491.1,561.94,472.17,WIN,14.42,14.12,90
TATACONSUM,2020-12-29,swing,574.72,770.98,549.6,LOSS,-4.37,-4.67,90
TATACONSUM,2021-02-26,swing,599.57,727.28,572.46,LOSS,-4.52,-4.82,90
TATACONSUM,2021-03-31,swing,599.95,698.83,572.91,LOSS,-4.51,-4.81,90
TATACONSUM,2021-05-04,swing,645.93,791.53,619.12,LOSS,-4.15,-4.45,90
TATACONSUM,2021-06-03,swing,642.55,755.09,620.22,WIN,17.51,17.21,90
TATACONSUM,2021-07-02,swing,725.38,913.37,704.42,OPEN,12.15,11.85,90
TATACONSUM,2021-08-03,swing,728.74,921.77,706.36,LOSS,-3.07,-3.37,90
TATACONSUM,2021-09-02,swing,832.26,1074.9,805.62,LOSS,-3.2,-3.5,90
TATACONSUM,2023-10-16,swing,892.87,1011.35,868.12,LOSS,-2.77,-3.07,90
TATACONSUM,2023-11-16,swing,908.75,1051.06,885.04,WIN,15.66,15.36,90
TATACONSUM,2023-12-18,swing,933.29,1071.86,912.51,WIN,14.85,14.55,90
TATACONSUM,2024-01-17,swing,1118.05,1504.22,1081.4,LOSS,-3.28,-3.58,90
TATACONSUM,2024-02-19,swing,1121.72,1445.12,1082.45,LOSS,-3.5,-3.8,90
TATACONSUM,2024-04-24,swing,1147.04,1273.8,1102.71,LOSS,-3.86,-4.16,90
TATACONSUM,2024-07-26,swing,1189.62,1408.62,1148.21,LOSS,-3.48,-3.78,90
TATACONSUM,2024-08-27,swing,1200.91,1436.85,1163.5,LOSS,-3.12,-3.42,90
TATACONSUM,2024-09-25,swing,1192.64,1365.54,1159.58,LOSS,-2.77,-3.07,90
TATACONSUM,2025-10-31,swing,1166.73,1359.79,1134.38,LOSS,-2.77,-3.07,90
TATACONSUM,2025-12-02,swing,1154.04,1291.92,1118.01,LOSS,-3.12,-3.42,90
TATACONSUM,2026-01-01,swing,1182.0,1297.72,1150.35,LOSS,-2.68,-2.98,90
TATAELXSI,2020-07-30,swing,887.97,1182.48,849.61,WIN,33.17,32.87,90
TATAELXSI,2020-08-28,swing,1081.78,1559.1,1030.79,LOSS,-4.71,-5.01,90
TATAELXSI,2020-10-28,swing,1554.95,2569.41,1466.51,LOSS,-5.69,-5.99,90
TATAELXSI,2020-11-26,swing,1440.52,2004.21,1367.04,WIN,39.13,38.83,90
TATAELXSI,2020-12-29,swing,1723.11,2512.76,1617.8,WIN,45.83,45.53,90
TATAELXSI,2021-01-28,swing,2492.71,4171.92,2277.94,OPEN,43.69,43.39,90
TATAELXSI,2021-02-26,swing,2511.37,4096.28,2354.64,WIN,63.11,62.81,90
TATAELXSI,2021-05-04,swing,3314.91,4682.74,3127.66,WIN,41.26,40.96,90
TATAELXSI,2021-06-03,swing,3367.37,4813.89,3195.7,WIN,42.96,42.66,90
TATAELXSI,2021-07-02,swing,4030.27,6099.49,3830.67,WIN,51.34,51.04,90
TATAELXSI,2021-08-03,swing,4010.38,5129.02,3847.51,WIN,27.89,27.59,90
TATAELXSI,2021-09-02,swing,4604.6,6348.1,4399.24,WIN,37.86,37.56,90
TATAELXSI,2021-10-04,swing,5491.9,7781.21,5194.57,LOSS,-5.41,-5.71,90
TATAELXSI,2021-11-03,swing,5773.82,8458.16,5424.4,LOSS,-6.05,-6.35,90
TATAELXSI,2022-02-03,swing,7106.1,10024.56,6603.48,LOSS,-7.07,-7.37,90
TATAELXSI,2022-03-07,swing,6337.89,8104.04,5892.69,WIN,27.87,27.57,90
TATAELXSI,2022-04-06,swing,8431.73,12817.62,7861.99,LOSS,-6.76,-7.06,90
TATAELXSI,2022-06-08,swing,8184.81,10752.76,7644.47,LOSS,-6.6,-6.9,90
TATAELXSI,2022-08-05,swing,8549.47,10986.17,8234.42,LOSS,-3.69,-3.99,90
TATAELXSI,2022-09-08,swing,8412.49,10643.74,7960.38,LOSS,-5.37,-5.67,90
TATAELXSI,2023-09-13,swing,7087.03,7604.64,6911.02,LOSS,-2.48,-2.78,90
TATAELXSI,2023-10-16,swing,7161.01,7789.59,6993.79,WIN,8.78,8.48,90
TATAELXSI,2023-11-16,swing,7883.48,9595.77,7631.36,LOSS,-3.2,-3.5,90
TATAELXSI,2023-12-18,swing,8709.71,11369.06,8418.86,LOSS,-3.34,-3.64,90
TATAELXSI,2024-01-17,swing,8277.72,10107.62,8025.08,LOSS,-3.05,-3.35,90
TATAINVEST,2020-11-26,swing,83.81,101.31,80.17,WIN,20.88,20.58,90
TATAINVEST,2020-12-29,swing,92.44,116.48,87.24,LOSS,-5.63,-5.93,90
TATAINVEST,2021-01-28,swing,93.69,117.84,88.49,LOSS,-5.55,-5.85,90
TATAINVEST,2021-02-26,swing,102.36,125.96,97.94,LOSS,-4.32,-4.62,90
TATAINVEST,2021-06-03,swing,96.66,107.18,94.11,WIN,10.88,10.58,90
TATAINVEST,2021-07-02,swing,104.69,127.25,101.15,WIN,21.55,21.25,90
TATAINVEST,2021-08-03,swing,107.3,125.23,103.4,WIN,16.71,16.41,90
TATAINVEST,2021-09-02,swing,117.03,139.82,110.65,WIN,19.47,19.17,90
TATAINVEST,2021-10-04,swing,133.9,176.21,127.38,LOSS,-4.87,-5.17,90
TATAINVEST,2021-11-03,swing,141.12,186.14,132.41,LOSS,-6.17,-6.47,90
TATAINVEST,2022-02-03,swing,138.7,158.78,131.56,LOSS,-5.15,-5.45,90
TATAINVEST,2022-06-08,swing,138.53,160.93,132.57,LOSS,-4.3,-4.6,90
TATAINVEST,2022-09-08,swing,172.18,252.04,164.84,WIN,46.38,46.08,90
TATAINVEST,2022-10-10,swing,239.11,400.59,219.83,LOSS,-8.06,-8.36,90
TATAINVEST,2022-11-10,swing,237.08,377.12,223.41,LOSS,-5.77,-6.07,90
TATAINVEST,2023-02-08,swing,214.51,256.26,203.53,LOSS,-5.12,-5.42,90
TATAINVEST,2023-09-13,swing,242.42,265.99,234.67,WIN,9.72,9.42,90
TATAINVEST,2023-10-16,swing,313.58,435.35,294.99,LOSS,-5.93,-6.23,90
TATAINVEST,2023-11-16,swing,320.25,444.16,303.96,WIN,38.69,38.39,90
TATAINVEST,2023-12-18,swing,424.66,672.04,400.68,LOSS,-5.65,-5.95,90
TATAINVEST,2024-01-17,swing,426.9,619.91,407.24,WIN,45.21,44.91,90
TATAINVEST,2024-02-19,swing,554.79,788.59,516.83,WIN,42.14,41.84,90
TATAINVEST,2025-09-30,swing,879.76,1223.29,828.03,LOSS,-5.88,-6.18,90
TMPV,2020-12-29,swing,181.55,268.35,170.73,WIN,47.81,47.51,90
TMPV,2021-01-28,swing,260.61,457.38,239.02,OPEN,31.12,30.82,90
TMPV,2021-02-26,swing,324.57,570.95,301.92,LOSS,-6.98,-7.28,90
TMPV,2021-06-03,swing,314.68,369.4,299.59,LOSS,-4.8,-5.1,90
TMPV,2021-07-02,swing,335.38,419.7,321.24,LOSS,-4.22,-4.52,90
TMPV,2021-11-03,swing,475.28,783.48,440.98,LOSS,-7.22,-7.52,90
TMPV,2021-12-06,swing,467.73,738.81,438.99,LOSS,-6.14,-6.44,90
TMPV,2022-01-04,swing,484.78,661.75,463.07,LOSS,-4.48,-4.78,90
TMPV,2022-02-03,swing,493.35,580.08,467.65,LOSS,-5.21,-5.51,90
TMPV,2023-06-14,swing,547.71,782.41,530.73,OPEN,13.81,13.51,90
TMPV,2023-07-14,swing,604.66,825.69,585.45,LOSS,-3.18,-3.48,90
TMPV,2023-08-14,swing,597.89,742.36,576.3,OPEN,21.1,20.8,90
TMPV,2023-09-13,swing,606.69,698.88,588.41,WIN,15.2,14.9,90
TMPV,2023-10-16,swing,651.94,748.83,633.55,LOSS,-2.82,-3.12,90
TMPV,2023-11-16,swing,656.28,759.7,636.92,WIN,15.76,15.46,90
TMPV,2023-12-18,swing,715.75,889.9,696.95,LOSS,-2.63,-2.93,90
TMPV,2024-01-17,swing,800.24,1082.13,776.81,LOSS,-2.93,-3.23,90
TMPV,2024-02-19,swing,917.26,1305.58,883.94,LOSS,-3.63,-3.93,90
TMPV,2024-03-20,swing,935.98,1300.84,894.44,LOSS,-4.44,-4.74,90
TMPV,2024-04-24,swing,964.32,1237.42,929.39,LOSS,-3.62,-3.92,90
TMPV,2024-07-26,swing,1072.75,1356.85,1031.48,LOSS,-3.85,-4.15,90
TMPV,2024-08-27,swing,1074.18,1360.41,1030.81,LOSS,-4.04,-4.34,90
TATAPOWER,2020-12-29,swing,73.71,109.65,69.4,OPEN,38.08,37.78,90
TATAPOWER,2021-01-28,swing,72.51,105.88,67.55,WIN,46.02,45.72,90
TATAPOWER,2021-02-26,swing,91.66,131.83,86.39,LOSS,-5.75,-6.05,90
TATAPOWER,2021-03-31,swing,98.91,139.3,91.78,LOSS,-7.21,-7.51,90
TATAPOWER,2021-06-03,swing,103.21,125.98,98.23,WIN,22.06,21.76,90
TATAPOWER,2021-07-02,swing,117.3,161.22,111.22,WIN,37.44,37.14,90
TATAPOWER,2021-08-03,swing,129.0,177.14,123.4,LOSS,-4.34,-4.64,90
TATAPOWER,2021-09-02,swing,128.95,154.75,123.57,WIN,20.01,19.71,90
TATAPOWER,2021-10-04,swing,158.29,221.22,149.65,WIN,39.76,39.46,90
TATAPOWER,2021-11-03,swing,220.88,371.03,199.92,LOSS,-9.49,-9.79,90
TATAPOWER,2021-12-06,swing,218.08,356.63,201.48,LOSS,-7.61,-7.91,90
TATAPOWER,2022-02-03,swing,242.25,302.42,229.32,LOSS,-5.34,-5.64,90
TATAPOWER,2022-04-06,swing,264.48,364.96,252.35,LOSS,-4.59,-4.89,90
TATAPOWER,2023-09-13,swing,258.36,325.26,247.55,LOSS,-4.18,-4.48,90
TATAPOWER,2023-10-16,swing,249.9,304.11,241.64,LOSS,-3.31,-3.61,90
TATAPOWER,2023-11-16,swing,254.92,297.84,246.54,WIN,16.84,16.54,90
TATAPOWER,2023-12-18,swing,327.69,473.44,313.22,LOSS,-4.42,-4.72,90
TATAPOWER,2024-01-17,swing,347.61,523.23,333.19,LOSS,-4.15,-4.45,90
TATAPOWER,2024-02-19,swing,370.08,544.38,350.34,OPEN,16.47,16.17,90
TATAPOWER,2024-03-20,swing,376.92,463.07,354.05,LOSS,-6.07,-6.37,90
TATAPOWER,2024-04-24,swing,422.55,545.65,404.79,LOSS,-4.2,-4.5,90
TATAPOWER,2024-05-27,swing,439.81,559.96,422.54,LOSS,-3.93,-4.23,90
TATAPOWER,2024-09-25,swing,463.14,556.95,445.37,LOSS,-3.84,-4.14,90
TATASTEEL,2020-11-26,swing,45.65,70.62,43.44,WIN,54.7,54.4,90
TATASTEEL,2020-12-29,swing,53.36,87.23,50.87,LOSS,-4.67,-4.97,90
TATASTEEL,2021-02-26,swing,62.66,81.27,59.0,LOSS,-5.84,-6.14,90
TATASTEEL,2021-03-31,swing,67.48,92.66,63.31,WIN,37.31,37.01,90
TATASTEEL,2021-05-04,swing,89.81,143.34,84.87,OPEN,40.52,40.22,90
TATASTEEL,2021-06-03,swing,94.81,148.11,89.44,OPEN,20.89,20.59,90
TATASTEEL,2021-07-02,swing,100.34,143.11,95.81,OPEN,10.63,10.33,90
TATASTEEL,2021-08-03,swing,121.6,167.08,116.01,LOSS,-4.6,-4.9,90
TATASTEEL,2021-09-02,swing,121.7,164.94,115.21,LOSS,-5.33,-5.63,90
TATASTEEL,2023-07-14,swing,107.79,126.81,105.05,LOSS,-2.54,-2.84,90
TATASTEEL,2023-08-14,swing,112.91,139.6,109.71,LOSS,-2.83,-3.13,90
TATASTEEL,2023-10-16,swing,117.37,130.81,113.73,LOSS,-3.1,-3.4,90
TATASTEEL,2023-12-18,swing,128.07,156.01,124.72,LOSS,-2.62,-2.92,90
TATASTEEL,2024-01-17,swing,128.82,157.89,124.68,LOSS,-3.21,-3.51,90
TATASTEEL,2024-02-19,swing,133.56,156.57,128.26,LOSS,-3.97,-4.27,90
TATASTEEL,2024-03-20,swing,139.61,165.87,132.58,WIN,18.81,18.51,90
TATASTEEL,2024-04-24,swing,151.25,194.96,145.12,LOSS,-4.05,-4.35,90
TATASTEEL,2024-05-27,swing,164.11,212.11,157.82,LOSS,-3.83,-4.13,90
TATASTEEL,2024-06-26,swing,168.21,205.96,161.2,LOSS,-4.17,-4.47,90
TATASTEEL,2025-09-30,swing,165.57,189.04,161.15,LOSS,-2.67,-2.97,90
TATASTEEL,2025-10-31,swing,180.63,225.77,175.4,LOSS,-2.9,-3.2,90
TATASTEEL,2026-01-01,swing,176.44,204.97,171.37,WIN,16.17,15.87,90
TATASTEEL,2026-02-02,swing,189.23,236.93,181.76,LOSS,-3.95,-4.25,90
TTML,2020-10-28,swing,6.5,12.12,5.98,LOSS,-8.0,-8.3,90
TTML,2020-11-26,swing,7.2,13.87,6.6,WIN,92.64,92.34,90
TTML,2020-12-29,swing,7.85,15.5,7.16,WIN,97.45,97.15,90
TTML,2021-01-28,swing,15.6,30.3,14.68,LOSS,-5.9,-6.2,90
TTML,2021-06-03,swing,17.15,26.37,16.2,WIN,53.76,53.46,90
TTML,2021-07-02,swing,46.8,100.5,44.42,LOSS,-5.09,-5.39,90
TTML,2021-11-03,swing,57.95,94.02,53.69,WIN,62.24,61.94,90
TTML,2021-12-06,swing,130.25,274.77,122.99,WIN,110.96,110.66,90
TTML,2022-01-04,swing,216.65,479.15,202.88,LOSS,-6.36,-6.66,90
TECHM,2020-02-25,swing,632.05,718.93,614.38,LOSS,-2.8,-3.1,90
TECHM,2020-11-26,swing,705.39,894.95,675.13,OPEN,22.12,21.82,90
TECHM,2020-12-29,swing,774.81,986.86,744.47,LOSS,-3.92,-4.22,90
TECHM,2021-01-28,swing,815.71,1047.64,777.8,LOSS,-4.65,-4.95,90
TECHM,2021-03-31,swing,831.91,952.23,794.12,LOSS,-4.54,-4.84,90
TECHM,2021-06-03,swing,831.95,913.86,803.79,WIN,9.85,9.55,90
TECHM,2021-07-02,swing,887.75,1053.35,858.75,LOSS,-3.27,-3.57,90
TECHM,2021-08-03,swing,1017.02,1374.08,977.58,WIN,35.11,34.81,90
TECHM,2021-09-02,swing,1206.53,1732.87,1160.12,LOSS,-3.85,-4.15,90
TECHM,2021-10-04,swing,1151.89,1596.26,1103.4,OPEN,4.95,4.65,90
TECHM,2021-11-03,swing,1264.6,1568.07,1195.27,LOSS,-5.48,-5.78,90
TECHM,2021-12-06,swing,1351.73,1651.51,1287.84,LOSS,-4.73,-5.03,90
TECHM,2022-01-04,swing,1514.2,2053.64,1455.34,LOSS,-3.89,-4.19,90
TECHM,2023-09-13,swing,1154.49,1428.52,1120.55,LOSS,-2.94,-3.24,90
TECHM,2023-12-18,swing,1203.9,1483.95,1165.69,LOSS,-3.17,-3.47,90
TECHM,2024-01-17,swing,1217.08,1516.9,1168.94,LOSS,-3.96,-4.26,90
TECHM,2024-02-19,swing,1200.63,1345.39,1155.7,LOSS,-3.74,-4.04,90
TECHM,2024-05-27,swing,1218.33,1414.8,1179.76,LOSS,-3.17,-3.47,90
TECHM,2024-06-26,swing,1316.03,1659.06,1268.92,OPEN,17.93,17.63,90
TECHM,2024-07-26,swing,1436.41,1892.54,1383.94,LOSS,-3.65,-3.95,90
TECHM,2024-08-27,swing,1539.82,2151.07,1486.77,LOSS,-3.45,-3.75,90
TECHM,2024-09-25,swing,1536.96,1824.93,1482.58,LOSS,-3.54,-3.84,90
TECHM,2024-10-25,swing,1629.58,2023.04,1566.74,LOSS,-3.86,-4.16,90
TECHM,2024-11-27,swing,1653.35,1912.3,1592.91,LOSS,-3.66,-3.96,90
TECHM,2025-01-27,swing,1632.18,1801.84,1565.61,LOSS,-4.08,-4.38,90
TECHM,2026-02-02,swing,1698.95,2220.01,1647.81,LOSS,-3.01,-3.31,90
TECHNOE,2020-01-24,swing,274.45,323.33,260.06,LOSS,-5.24,-5.54,90
TECHNOE,2020-02-25,swing,279.21,321.93,263.54,LOSS,-5.61,-5.91,90
TECHNOE,2021-01-28,swing,245.48,345.14,228.28,OPEN,30.59,30.29,90
TECHNOE,2021-02-26,swing,302.1,471.33,279.69,LOSS,-7.42,-7.72,90
TECHNOE,2021-03-31,swing,280.51,389.8,259.0,LOSS,-7.67,-7.97,90
TECHNOE,2021-06-03,swing,325.12,399.66,303.73,LOSS,-6.58,-6.88,90
TECHNOE,2021-07-02,swing,316.13,372.13,297.25,LOSS,-5.97,-6.27,90
TECHNOE,2022-08-05,swing,281.5,356.9,267.36,LOSS,-5.02,-5.32,90
TECHNOE,2022-12-09,swing,312.66,396.37,299.08,LOSS,-4.34,-4.64,90
TECHNOE,2023-01-09,swing,355.55,478.73,337.89,LOSS,-4.97,-5.27,90
TECHNOE,2023-02-08,swing,347.04,447.62,323.81,LOSS,-6.69,-6.99,90
TECHNOE,2023-05-16,swing,375.75,477.72,354.21,LOSS,-5.73,-6.03,90
TECHNOE,2023-06-14,swing,361.96,443.24,338.45,LOSS,-6.5,-6.8,90
TECHNOE,2023-07-14,swing,410.96,526.87,387.64,WIN,28.2,27.9,90
TECHNOE,2023-08-14,swing,461.83,636.87,432.15,LOSS,-6.43,-6.73,90
TECHNOE,2023-09-13,swing,505.7,746.54,472.95,WIN,47.63,47.33,90
TECHNOE,2023-10-16,swing,511.28,634.83,485.78,LOSS,-4.99,-5.29,90
TECHNOE,2023-11-16,swing,605.78,819.58,571.11,WIN,35.29,34.99,90
TECHNOE,2023-12-18,swing,758.51,1170.32,709.92,LOSS,-6.41,-6.71,90
TECHNOE,2024-01-17,swing,756.93,1166.36,712.26,LOSS,-5.9,-6.2,90
TECHNOE,2024-02-19,swing,822.48,1044.01,764.51,LOSS,-7.05,-7.35,90
TECHNOE,2024-04-24,swing,936.28,1412.21,872.51,WIN,50.83,50.53,90
TECHNOE,2024-05-27,swing,1165.0,1984.02,1100.44,LOSS,-5.54,-5.84,90
TECHNOE,2024-06-26,swing,1540.47,2756.75,1421.72,LOSS,-7.71,-8.01,90
TECHNOE,2024-07-26,swing,1654.41,2661.49,1517.47,LOSS,-8.28,-8.58,90
TECHNOE,2024-08-27,swing,1693.35,2439.05,1561.71,LOSS,-7.77,-8.07,90
TECHNOE,2024-12-27,swing,1552.4,1790.92,1442.99,LOSS,-7.05,-7.35,90
TEGA,2022-12-28,swing,585.78,694.82,550.95,LOSS,-5.95,-6.25,90
TEGA,2023-01-27,swing,584.18,669.63,560.63,WIN,14.63,14.33,90
TEGA,2023-02-27,swing,639.4,753.91,608.88,LOSS,-4.77,-5.07,90
TEGA,2023-03-29,swing,670.33,831.21,628.25,WIN,24.0,23.7,90
TEGA,2023-06-02,swing,879.01,1256.05,826.31,LOSS,-6.0,-6.3,90
TEGA,2023-07-04,swing,963.91,1435.06,912.69,LOSS,-5.31,-5.61,90
TEGA,2023-08-02,swing,988.41,1484.13,930.87,LOSS,-5.82,-6.12,90
